LocationID,BRDYEAR,survey_count_site_yr,Watershed,EventGUID,Survey_MONTH,Weather,Wind,AirTemp,WaterTemp,WaterVis,AvgD,MaxD,HabType,ground_sub,ground_emerg,ground_open_water,DominantSub,DominantEmerg,OtherVeg,CompleteSurvey,DrySurvey,GageHeight,Validation,SurveyMethodID,WaterSalinity,SalinityMethodID,WaterFlowID,Stranded,UTMNY_EggObs,UTMEX_EggObs,HorizontalError_m,Lat_EggObs,Long_EggObs,NumberofEggMasses,RangeofEggMasses,...64,...65,...66,...67,Date,beginningWY,dayOfWY,CoastalSite,obsv_total,yearly_rain,yearly_rain_lag,interpolated_emerg,interpolated_openwater,interpolated_sub,interpolated_canopy,water_flow,water_regime,ground_percent_cover_validation,interpolated_percent_cover_validation,mean_percent_sub,mean_percent_emerg,mean_percent_water,WaterVis_continuous
RC11,2015,5,Redwood Creek,{C3844C16-F791-4EFD-AB1C-B9D8981E0E8F},2,Overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mosquito fern,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2015-02-19,2014-10-01,141,FALSE,3,70.2818,71.14540000000001,10,66.66666666666667,0,23.333333333333332,lentic,seasonal,FALSE,TRUE,0,10,66.66666666666667,NA
RC11,2015,5,Redwood Creek,{4D312197-53A8-4B97-B5B4-D14A2E13ED8B},3,Mostly Cloudy,NA,17.22,NA,NA,NA,NA,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-03-24,2014-10-01,174,FALSE,1,70.2818,71.14540000000001,10,66.66666666666667,0,23.333333333333332,lentic,seasonal,FALSE,TRUE,0,10,66.66666666666667,NA
RC11,2015,5,Redwood Creek,{1FA64A03-7D61-4B68-B533-647B43C1ABE2},3,Clear,1,15.56,NA,NA,NA,NA,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-03-05,2014-10-01,155,FALSE,2,70.2818,71.14540000000001,10,66.66666666666667,0,23.333333333333332,lentic,seasonal,FALSE,TRUE,0,10,66.66666666666667,NA
RC11,2015,5,Redwood Creek,{38858B4F-2F07-4317-B509-FE42FEB79DCA},12,Clear,1,NA,19.4,0,NA,NA,Pond,NA,NA,80,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2014-12-23,2014-10-01,83,FALSE,1,70.2818,71.14540000000001,10,66.66666666666667,0,23.333333333333332,lentic,seasonal,FALSE,TRUE,0,10,66.66666666666667,0.18
RC11,2015,5,Redwood Creek,{B5445A25-7CF3-4732-9583-7F2EF30AB849},12,Mostly Cloudy,0,NA,17.1,NA,NA,NA,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2014-12-08,2014-10-01,68,FALSE,2,70.2818,71.14540000000001,10,66.66666666666667,0,23.333333333333332,lentic,seasonal,FALSE,TRUE,0,10,66.66666666666667,NA
RC11,2016,8,Redwood Creek,{B1D721BD-6209-4A49-ACD6-6F150BA203CB},12,Overcast,0,NA,NA,NA,0.1,0.1,Pond,NA,NA,NA,NA,sedges,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-12-08,2015-10-01,68,FALSE,3,75.6412,66.3702,11.25,59.58333333333333,0,29.166666666666668,lentic,seasonal,FALSE,TRUE,0,11.25,59.58333333333333,NA
RC11,2016,8,Redwood Creek,{3321FBFA-52E7-4AC9-A56B-6D178D89273B},12,NA,NA,15.5,10.1,1,0.3,0.3,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-12-18,2015-10-01,78,FALSE,3,75.6412,66.3702,11.25,59.58333333333333,0,29.166666666666668,lentic,seasonal,FALSE,TRUE,0,11.25,59.58333333333333,0.3
RC11,2016,8,Redwood Creek,{601047BA-9AB8-4020-850F-6B6BAB567D69},12,NA,3,11.6,8.6,1,0.7,1.5,Pond,NA,NA,NA,NA,Scirpus Juncus,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2015-12-31,2015-10-01,91,FALSE,1,75.6412,66.3702,11.25,59.58333333333333,0,29.166666666666668,lentic,seasonal,FALSE,TRUE,0,11.25,59.58333333333333,0.35
RC11,2016,8,Redwood Creek,{0F152E91-483E-460F-A19A-57D215837C81},2,Clear,0,20,12,1,0.75,1.39,Pond,NA,NA,NA,azolla,Juncus,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-02-24,2015-10-01,146,FALSE,3,75.6412,66.3702,11.25,59.58333333333333,0,29.166666666666668,lentic,seasonal,FALSE,TRUE,0,11.25,59.58333333333333,0.6
RC11,2016,8,Redwood Creek,{081121CD-ECB5-493E-9C3E-596F750A4C0B},2,Partial Cloud,0,18.6,14.5,1,0.8,1.39,Pond,NA,NA,NA,sedges and azola,sedges,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-02-11,2015-10-01,133,FALSE,3,75.6412,66.3702,11.25,59.58333333333333,0,29.166666666666668,lentic,seasonal,FALSE,TRUE,0,11.25,59.58333333333333,0.86
RC11,2016,8,Redwood Creek,{4D82A3A7-19F9-435A-B20B-6432964FBF42},1,Clear,3,14.8,11.7,1,0.8,1.6,Pond,NA,NA,NA,NA,juncus,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-01-12,2015-10-01,103,FALSE,2,75.6412,66.3702,11.25,59.58333333333333,0,29.166666666666668,lentic,seasonal,FALSE,TRUE,0,11.25,59.58333333333333,0.35
RC11,2016,8,Redwood Creek,{69E93263-4394-4F2A-AA17-8EA36DBC3FB5},1,Overcast,1,15,13,1,0.9,1.5,Pond,NA,NA,NA,juncus,juncus,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2016-01-28,2015-10-01,119,FALSE,2,75.6412,66.3702,11.25,59.58333333333333,0,29.166666666666668,lentic,seasonal,FALSE,TRUE,0,11.25,59.58333333333333,0.4
RC11,2016,8,Redwood Creek,{39E6B8D7-CE6B-4558-BE66-5DF21BEB47AD},3,Clear,1,19.4,18,1,NA,1.56,Pond,NA,NA,NA,juncus,juncus,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-03-24,2015-10-01,175,FALSE,2,75.6412,66.3702,11.25,59.58333333333333,0,29.166666666666668,lentic,seasonal,FALSE,TRUE,0,11.25,59.58333333333333,0.67
RC11,2017,7,Redwood Creek,{EABD0829-ED14-475E-B6F3-3593434D9E57},11,Mostly Cloudy,0,15.1,13,1,0.4,0.71,Pond,1,20,79,duckweed,tule,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-11-22,2016-10-01,52,FALSE,3,143.5354,58.2422,12.5,52.5,0,35,lentic,seasonal,TRUE,TRUE,0.5,16.25,65.75,0.51
RC11,2017,7,Redwood Creek,{096B61E4-43EB-4480-A8A0-C256B124A342},12,Overcast,0,13.2,12.5,0,0.6,1.1,Pond,0,5,95,lemina minor,common three square,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-12-12,2016-10-01,72,FALSE,1,143.5354,58.2422,12.5,52.5,0,35,lentic,seasonal,TRUE,TRUE,0,8.75,73.75,0.1
RC11,2017,7,Redwood Creek,{E1116F8C-EBC3-44BD-8ABB-566511557745},12,Clear,0,19.5,12,1,0.65,1,Pond,1,15,85,lemina minor,common three-square,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-12-01,2016-10-01,61,FALSE,3,143.5354,58.2422,12.5,52.5,0,35,lentic,seasonal,FALSE,TRUE,0,12.5,52.5,0.43
RC11,2017,7,Redwood Creek,{4E0B5731-E37A-4978-839C-687D4BFA8D8C},12,Clear,0,20,10,1,0.75,1.52,Pond,0,5,95,NA,sedges,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2016-12-21,2016-10-01,81,FALSE,3,143.5354,58.2422,12.5,52.5,0,35,lentic,seasonal,TRUE,TRUE,0,8.75,73.75,0.3
RC11,2017,7,Redwood Creek,{9738AB58-2D55-4377-B574-849A2A127DE3},2,Partial Cloud,0,15.8,15,0,0.75,1.57,Pond,0,10,90,duckweed,rushes,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2017-02-15,2016-10-01,137,FALSE,3,143.5354,58.2422,12.5,52.5,0,35,lentic,seasonal,TRUE,TRUE,0,11.25,71.25,0.2
RC11,2017,7,Redwood Creek,{ABFA98AA-60FC-4D37-80BE-D2B69F48A1D1},1,Overcast,1,9,9,1,0.85,1.92,Pond,7,15,78,veronica americana,common three square,NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2017-01-06,2016-10-01,97,FALSE,3,143.5354,58.2422,12.5,52.5,0,35,lentic,seasonal,TRUE,TRUE,3.5,13.75,65.25,0.65
RC11,2017,7,Redwood Creek,{F7640160-C6FE-45BC-943B-C4261D80FC82},1,Partial Cloud,1,14.6,10,0,NA,0,Pond,2,3,95,Veronica,Rush,NA,NA,TRUE,0,TRUE,2,NA,NA,1,FALSE,4190590,537553,NA,37.86200297,-122.573076,1,NA,NA,NA,NA,NA,2017-01-17,2016-10-01,108,FALSE,2,143.5354,58.2422,12.5,52.5,0,35,lentic,seasonal,TRUE,TRUE,1,7.75,73.75,0.18
RC11,2018,5,Redwood Creek,{51DC073F-7C05-41D6-842D-F2ABE630502C},11,Clear,1,14.7,9.1,0,0.5,0.75,Pond,0,95,5,Lemna,Typha,NA,TRUE,FALSE,2.52,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2017-11-30,2017-10-01,60,FALSE,1,62.103,70.2818,13.75,45.416666666666664,0,40.833333333333336,lentic,seasonal,TRUE,TRUE,0,54.375,25.208333333333332,0.02
RC11,2018,5,Redwood Creek,{DACCCE53-7141-4858-97EE-29ED4B23624E},12,Partial Cloud,2,13.4,8.5,1,0.6,0.93,Pond,1,13,86,Lemna,Schoenoplectus,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2017-12-19,2017-10-01,79,FALSE,1,62.103,70.2818,13.75,45.416666666666664,0,40.833333333333336,lentic,seasonal,TRUE,TRUE,0.5,13.375,65.70833333333333,0.6
RC11,2018,5,Redwood Creek,{DE6C4BC1-65E4-4754-91A2-AE0D29710804},3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2018-03-29,2017-10-01,179,FALSE,1,62.103,70.2818,13.75,45.416666666666664,0,40.833333333333336,lentic,seasonal,FALSE,TRUE,0,13.75,45.416666666666664,NA
RC11,2018,5,Redwood Creek,{E6AFCE82-0660-4826-8D1F-D6E896E2D2FB},2,Clear,2,24.5,15.3,NA,NA,NA,Pond,10,5,85,Ludwigia_peploides,Eleocharis,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-02-01,2017-10-01,123,FALSE,1,62.103,70.2818,13.75,45.416666666666664,0,40.833333333333336,lentic,seasonal,TRUE,TRUE,5,9.375,65.20833333333333,NA
RC11,2018,5,Redwood Creek,{DEA6FD1F-19E4-49C4-B312-1B54A679362B},1,Clear,1,14.8,13,1,NA,NA,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-01-23,2017-10-01,114,FALSE,1,62.103,70.2818,13.75,45.416666666666664,0,40.833333333333336,lentic,seasonal,FALSE,TRUE,0,13.75,45.416666666666664,0.5
RC11,2019,5,Redwood Creek,{A600CFF7-4453-4DD3-81E7-A32F7634FCAB},2,Clear,2,NA,11,0,0.5,NA,Pond,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2019-02-22,2018-10-01,144,FALSE,1,123.69800000000001,75.6412,15,38.333333333333336,0,46.666666666666664,lentic,seasonal,FALSE,TRUE,0,15,38.333333333333336,0.22
RC11,2019,5,Redwood Creek,{DDE4244A-FBD5-48DF-B71F-0C468F848E71},12,Partial Cloud,1,NA,NA,NA,0.8,NA,Pond,0,35,65,NA,Typha,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-12-19,2018-10-01,79,FALSE,2,123.69800000000001,75.6412,15,38.333333333333336,0,46.666666666666664,lentic,seasonal,TRUE,TRUE,0,25,51.66666666666667,NA
RC11,2019,5,Redwood Creek,{7A4219DD-7089-44BA-ADAB-FA1B322DCAA8},2,Mostly Cloudy,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4190586.909,537546.9988,5,37.86197536,-122.5731444,1,NA,NA,NA,NA,NA,2019-02-07,2018-10-01,129,FALSE,1,123.69800000000001,75.6412,15,38.333333333333336,0,46.666666666666664,lentic,seasonal,FALSE,TRUE,0,15,38.333333333333336,0.2
RC11,2019,5,Redwood Creek,{FE0F0C71-EB5A-4FB8-8C72-DA6400499C0E},1,Mostly Cloudy,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4190593.133,537546.4321,5,37.86203148,-122.5731505,2,NA,NA,NA,NA,NA,2019-01-29,2018-10-01,120,FALSE,1,123.69800000000001,75.6412,15,38.333333333333336,0,46.666666666666664,lentic,seasonal,FALSE,TRUE,0,15,38.333333333333336,NA
RC11,2019,5,Redwood Creek,{FE13C225-45F0-4788-9057-D3AD87B154FA},12,Clear,3,10,NA,NA,NA,NA,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-12-03,2018-10-01,63,FALSE,2,123.69800000000001,75.6412,15,38.333333333333336,0,46.666666666666664,lentic,seasonal,FALSE,TRUE,0,15,38.333333333333336,NA
RC11,2020,6,Redwood Creek,{90E37867-5B81-443C-AC6D-5EFD350A0FD1},2,Clear,1,19.7,14.2,1,0.5,1.15,Pond,10,10,80,Ludwigia_peploides,Cyperaceae,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4190582.446,537537.8318,5,37.86193551,-122.5732489,0,NA,NA,NA,NA,NA,2020-02-25,2019-10-01,147,FALSE,2,58.2676,143.5354,16.25,31.25,0,52.5,lentic,seasonal,TRUE,TRUE,5,13.125,55.625,0.6
RC11,2020,6,Redwood Creek,{06E1D4A3-1883-45A8-8054-1E1FC1BB01BB},1,Clear,1,16.2,12.8,1,0.5,2,Pond,0,10,90,NA,"Cyperaceae,Oenanthe",NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,4190607.821,537529.5907,5,37.86216455,-122.5733412,6,NA,NA,NA,NA,NA,2020-01-30,2019-10-01,121,FALSE,1,58.2676,143.5354,16.25,31.25,0,52.5,lentic,seasonal,TRUE,TRUE,0,13.125,60.625,0.5
RC11,2020,6,Redwood Creek,{5630F0CB-1910-440E-ABEF-944C70ED7CD5},12,Mostly Cloudy,NA,17,12,1,0.6,0.8,Pond,2,20,78,NA,Schoenoplectus,Algae,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4190600.998,537530.4905,3,37.86210302,-122.5733314,0,NA,NA,NA,NA,NA,2019-12-10,2019-10-01,70,FALSE,3,58.2676,143.5354,16.25,31.25,0,52.5,lentic,seasonal,TRUE,TRUE,1,18.125,54.625,0.35
RC11,2020,6,Redwood Creek,{3C08836C-E767-4D82-9855-8EC403CB82EE},2,Overcast,1,16.9,10,1,0.78,1.42,Pond,2,10,88,NA,Cyperaceae,Veronica americana is dominant submergent,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,4190582.3,537538.6309,0,37.86193416,-122.5732398,4,NA,NA,NA,NA,NA,2020-02-14,2019-10-01,136,FALSE,1,58.2676,143.5354,16.25,31.25,0,52.5,lentic,seasonal,TRUE,TRUE,1,13.125,59.625,0.66
RC11,2020,6,Redwood Creek,{5FA8DEC9-5A18-4EFA-AC39-1AA3F4F17202},12,Clear,1,13,10,1,0.9,1.3,Pond,20,10,70,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2019-12-31,2019-10-01,91,FALSE,2,58.2676,143.5354,16.25,31.25,0,52.5,lentic,seasonal,TRUE,TRUE,10,13.125,50.625,0.6
RC11,2020,6,Redwood Creek,{3AA56486-7D0D-4632-A85E-9E05D9EA0B28},12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4190598.108,537527.8173,3,37.86207708,-122.5733619,0,NA,NA,NA,NA,NA,2019-12-20,2019-10-01,80,FALSE,3,58.2676,143.5354,16.25,31.25,0,52.5,lentic,seasonal,FALSE,TRUE,0,16.25,31.25,NA
RC11,2021,9,Redwood Creek,{5D586BBD-70DE-4D6C-B852-E9A61C1E8A18},1,Overcast,2,NA,NA,1,0.2,0.5,Pond,20,20,60,Lemna,"Cyperaceae,Juncus",NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-01-06,2020-10-01,97,FALSE,1,34.239200000000004,62.103,17.5,24.166666666666657,0,58.333333333333336,lentic,seasonal,TRUE,TRUE,10,18.75,42.08333333333333,0.3
RC11,2021,9,Redwood Creek,{DA876273-AA23-4CE5-A37D-74BA8C37EFAC},2,Clear,2,21,14,1,0.55,1.05,Pond,1,5,94,Lemna,Schoenoplectus,NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2021-02-10,2020-10-01,132,FALSE,2,34.239200000000004,62.103,17.5,24.166666666666657,0,58.333333333333336,lentic,seasonal,TRUE,TRUE,0.5,11.25,59.08333333333333,0.7
RC11,2021,9,Redwood Creek,{5C1A3B7E-989A-4136-8633-BFAA689E5A17},3,Clear,1,23.3,18.3,1,0.6,1.4,Pond,5,20,75,"Hydrocotyle,Lemna",Juncus,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-03-30,2020-10-01,180,FALSE,1,34.239200000000004,62.103,17.5,24.166666666666657,0,58.333333333333336,lentic,seasonal,TRUE,TRUE,2.5,18.75,49.58333333333333,0.6
RC11,2021,9,Redwood Creek,{2EB4312E-2A12-4776-A98F-7C6829F9B674},3,Overcast,1,15.3,12.9,1,0.8,1.5,Pond,0,20,80,NA,"Cyperaceae,Juncus",NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-03-17,2020-10-01,167,FALSE,1,34.239200000000004,62.103,17.5,24.166666666666657,0,58.333333333333336,lentic,seasonal,TRUE,TRUE,0,18.75,52.08333333333333,0.4
RC11,2021,9,Redwood Creek,{1959786D-D33D-4C48-9BC9-162C9F2939FD},2,Clear,0,19,16.1,1,0.8,1.8,Pond,0,10,90,NA,Cyperaceae,NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,4190601.509,537528.5486,4,37.8621077,-122.5733534,1,NA,NA,NA,NA,NA,2021-02-24,2020-10-01,146,FALSE,1,34.239200000000004,62.103,17.5,24.166666666666657,0,58.333333333333336,lentic,seasonal,TRUE,TRUE,0,13.75,57.08333333333333,0.5
RC11,2021,9,Redwood Creek,{CA15806B-503A-4816-BADE-004C854D508A},3,Mostly Cloudy,2,19.5,18,1,1,1.8,Pond,5,20,75,NA,"Cyperaceae,Juncus",NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-03-05,2020-10-01,155,FALSE,1,34.239200000000004,62.103,17.5,24.166666666666657,0,58.333333333333336,lentic,seasonal,TRUE,TRUE,2.5,18.75,49.58333333333333,0.3
RC11,2021,9,Redwood Creek,{02E82176-49A3-43BB-9323-DAB406567F53},1,Partial Cloud,NA,NA,NA,NA,NA,NA,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-01-22,2020-10-01,113,FALSE,2,34.239200000000004,62.103,17.5,24.166666666666657,0,58.333333333333336,lentic,seasonal,FALSE,TRUE,0,17.5,24.166666666666657,NA
RC11,2021,9,Redwood Creek,{F0A219FE-0854-40E8-98C7-C9DF44298F31},1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-01-11,2020-10-01,102,FALSE,1,34.239200000000004,62.103,17.5,24.166666666666657,0,58.333333333333336,lentic,seasonal,FALSE,TRUE,0,17.5,24.166666666666657,NA
RC11,2021,9,Redwood Creek,{A80B9DA3-EA68-4BF2-8C48-CA20ECA68BE5},12,Clear,1,21.5,NA,NA,NA,NA,MeadowWetland,NA,NA,NA,NA,NA,"No water, meadow veg",TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4190497.31,537515.7157,5,37.8611691,-122.5735047,0,NA,NA,NA,NA,NA,2020-12-08,2020-10-01,68,FALSE,1,34.239200000000004,62.103,17.5,24.166666666666657,0,58.333333333333336,lentic,seasonal,FALSE,TRUE,0,17.5,24.166666666666657,NA
RC11,2022,8,Redwood Creek,{58687B02-89E4-4885-98A1-5A68B756DF24},3,Clear,0,15.8,10.6,1,0.5,1.1,Pond,0,30,70,0,Cyperaceae,NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,4190602.634,537529.6166,5,37.8621178,-122.5733412,1,NA,NA,NA,NA,NA,2022-03-10,2021-10-01,160,FALSE,1,90.6272,123.69800000000001,18.75,17.083333333333343,0,64.16666666666666,lentic,seasonal,TRUE,TRUE,0,24.375,43.54166666666667,0.8
RC11,2022,8,Redwood Creek,{C3AB7D5A-6B1E-4E19-A558-56CBF9AF0F40},2,Partial Cloud,1,25.9,NA,1,0.5,1.3,Pond,5,25,70,5,Juncus,NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,4190597.862,537534.1158,5,37.8620746,-122.5732903,1,NA,NA,NA,NA,NA,2022-02-09,2021-10-01,131,FALSE,2,90.6272,123.69800000000001,18.75,17.083333333333343,0,64.16666666666666,lentic,seasonal,TRUE,TRUE,2.5,21.875,43.54166666666667,0.6
RC11,2022,8,Redwood Creek,{700236BA-121E-4009-B209-BFB8730646B0},1,Clear,2,15.7,9.8,1,0.6,1.3,Pond,25,15,60,25,"Juncus,Cyperaceae",NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,4190590.703,537543.3759,NA,37.8620097,-122.5731854,6,NA,NA,NA,NA,NA,2022-01-26,2021-10-01,117,FALSE,1,90.6272,123.69800000000001,18.75,17.083333333333343,0,64.16666666666666,lentic,seasonal,TRUE,TRUE,12.5,16.875,38.54166666666667,0.6
RC11,2022,8,Redwood Creek,{A475E816-6295-4884-9618-10238C8034C9},12,Overcast,1,15,13.1,0,0.6,1.4,Pond,15,25,60,15,Juncus,NA,FALSE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-12-08,2021-10-01,68,FALSE,2,90.6272,123.69800000000001,18.75,17.083333333333343,0,64.16666666666666,lentic,seasonal,TRUE,TRUE,7.5,21.875,38.54166666666667,0.2
RC11,2022,8,Redwood Creek,{ED21F404-FDD7-43C0-87A4-3ABCC5EBE396},1,Clear,2,18.5,11.4,1,0.7,1.6,Pond,5,15,80,5,Juncus,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2022-01-10,2021-10-01,101,FALSE,2,90.6272,123.69800000000001,18.75,17.083333333333343,0,64.16666666666666,lentic,seasonal,TRUE,TRUE,2.5,16.875,48.54166666666667,0.6
RC11,2022,8,Redwood Creek,{6E21CD5B-5C98-4FE3-9D7C-F35414710AAA},12,Overcast,2,6.8,9.5,0,0.7,1.6,Pond,5,20,75,5,Cyperaceae,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-12-28,2021-10-01,88,FALSE,1,90.6272,123.69800000000001,18.75,17.083333333333343,0,64.16666666666666,lentic,seasonal,TRUE,TRUE,2.5,19.375,46.04166666666667,0.25
RC11,2022,8,Redwood Creek,{2759A8D4-2049-44FA-9EA4-12B3AF3BE642},2,Clear,2,13.9,10,NA,NA,NA,Pond,5,40,55,5,"Eleocharis,Cyperaceae",NA,NA,FALSE,NA,TRUE,2,NA,NA,1,FALSE,4190603.856,537534.7569,NA,37.8621286,-122.5732827,1,NA,NA,NA,NA,NA,2022-02-24,2021-10-01,146,FALSE,2,90.6272,123.69800000000001,18.75,17.083333333333343,0,64.16666666666666,lentic,seasonal,TRUE,TRUE,2.5,29.375,36.04166666666667,NA
RC11,2022,8,Redwood Creek,{250DBCE0-1C5F-4BBA-9AB7-9E5D6F77E5C1},11,Clear,1,NA,NA,0,NA,NA,Pond,5,25,70,5,Cyperaceae,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2021-11-24,2021-10-01,54,FALSE,1,90.6272,123.69800000000001,18.75,17.083333333333343,0,64.16666666666666,lentic,seasonal,TRUE,TRUE,2.5,21.875,43.54166666666667,0.2
